timestamp;go_goroutines;go_memstats_alloc_bytes;go_memstats_gc_cpu_fraction;go_memstats_gc_sys_bytes;go_memstats_heap_alloc_bytes;go_memstats_heap_idle_bytes;go_memstats_heap_inuse_bytes;go_memstats_heap_objects;go_memstats_heap_released_bytes;go_memstats_heap_sys_bytes;go_memstats_last_gc_time_seconds;go_memstats_mspan_inuse_bytes;go_memstats_next_gc_bytes;go_memstats_other_sys_bytes;go_memstats_stack_inuse_bytes;go_memstats_stack_sys_bytes;go_threads;node_boot_time_seconds;node_entropy_available_bits;node_filefd_allocated;node_load1;node_load15;node_load5;node_memory_Active_anon_bytes;node_memory_Active_bytes;node_memory_Active_file_bytes;node_memory_AnonHugePages_bytes;node_memory_AnonPages_bytes;node_memory_Buffers_bytes;node_memory_Cached_bytes;node_memory_Committed_AS_bytes;node_memory_DirectMap2M_bytes;node_memory_DirectMap4k_bytes;node_memory_Dirty_bytes;node_memory_Inactive_anon_bytes;node_memory_Inactive_bytes;node_memory_Inactive_file_bytes;node_memory_KernelStack_bytes;node_memory_Mapped_bytes;node_memory_MemAvailable_bytes;node_memory_MemFree_bytes;node_memory_PageTables_bytes;node_memory_SReclaimable_bytes;node_memory_SUnreclaim_bytes;node_memory_Shmem_bytes;node_memory_Slab_bytes;node_procs_running;node_sockstat_TCP_alloc;node_sockstat_TCP_mem;node_sockstat_TCP_mem_bytes;node_sockstat_sockets_used;node_time_seconds;node_timex_frequency_adjustment_ratio;node_timex_maxerror_seconds;node_timex_offset_seconds;process_resident_memory_bytes;process_start_time_seconds
2021-02-24 08:15:00;8.0;3517232.0;1.49317669255e-05;3582216.0;3517232.0;60981248.0;5275648.0;13750.0;60915712.0;66256896.0;1614154527.9619734;90576.0;4386832.0;672217.0;851968.0;851968.0;14.0;1605086741.0;3325.0;3104.0;1.04;0.57;0.73;1514627072.0;3173523456.0;1658896384.0;142606336.0;1594314752.0;647503872.0;2917675008.0;6590730240.0;7933526016.0;656343040.0;16654336.0;1695744.0;2007793664.0;2006097920.0;17203200.0;451661824.0;6205218816.0;2413613056.0;15040512.0;437424128.0;189796352.0;3506176.0;627220480.0;6.0;79.0;6.0;24576.0;636.0;1614154557.9620297;1.0000261546783449;0.091;0.000685183;25251840.0;1612092282.88
2021-02-24 08:16:00;7.0;2331288.0;1.49321098107e-05;3582216.0;2331288.0;61906944.0;4349952.0;11825.0;61333504.0;66256896.0;1614154587.9629183;91936.0;4531616.0;672217.0;851968.0;851968.0;14.0;1605086741.0;3424.0;3104.0;0.9;0.59;0.76;1515610112.0;3174547456.0;1658937344.0;142606336.0;1595428864.0;647503872.0;3027947520.0;6590754816.0;7933526016.0;656343040.0;13512704.0;1695744.0;2117996544.0;2116300800.0;17203200.0;451616768.0;6202429440.0;2294226944.0;15114240.0;443777024.0;191393792.0;3506176.0;635170816.0;10.0;80.0;4.0;16384.0;637.0;1614154617.9605546;1.0000261546783449;0.121;0.000609344;25251840.0;1612092282.88
2021-02-24 08:17:00;8.0;2711544.0;1.49329298254e-05;3582216.0;2711544.0;61997056.0;4259840.0;8181.0;60833792.0;66256896.0;1614154647.965889;81464.0;5274288.0;672217.0;851968.0;851968.0;14.0;1605086741.0;3445.0;3168.0;0.94;0.62;0.83;1515712512.0;3174703104.0;1658990592.0;142606336.0;1595478016.0;647507968.0;3138117632.0;6586843136.0;7933526016.0;656343040.0;11223040.0;1695744.0;2227818496.0;2226122752.0;17104896.0;451973120.0;6203174912.0;2178654208.0;15114240.0;450220032.0;191619072.0;3506176.0;641839104.0;13.0;80.0;9.0;36864.0;637.0;1614154677.959766;1.0000261546783449;0.151;0.0005419;25251840.0;1612092282.88
2021-02-24 08:18:00;7.0;2739528.0;1.49329875437e-05;3582216.0;2739528.0;61980672.0;4276224.0;8163.0;60784640.0;66256896.0;1614154707.9727364;88944.0;5356432.0;672217.0;851968.0;851968.0;14.0;1605086741.0;3466.0;3136.0;0.88;0.64;0.84;1515618304.0;3174662144.0;1659043840.0;142606336.0;1595088896.0;647512064.0;3248431104.0;6588682240.0;7933526016.0;656343040.0;9728000.0;1695744.0;2338439168.0;2336743424.0;17121280.0;451862528.0;6203719680.0;2062323712.0;15110144.0;456421376.0;191578112.0;3506176.0;647999488.0;4.0;82.0;5.0;20480.0;638.0;1614154737.9617114;1.0000261546783449;0.181;0.00048192;25251840.0;1612092282.88
2021-02-24 08:19:00;8.0;3997776.0;1.49331417418e-05;3582216.0;3997776.0;60792832.0;5464064.0;20756.0;60112896.0;66256896.0;1614154737.9687274;96696.0;5435376.0;672217.0;851968.0;851968.0;14.0;1605086741.0;3489.0;3136.0;0.95;0.65;0.86;1518940160.0;3178037248.0;1659097088.0;142606336.0;1598758912.0;647516160.0;3357609984.0;6588682240.0;7933526016.0;656343040.0;6651904.0;1695744.0;2447613952.0;2445918208.0;17154048.0;451624960.0;6200791040.0;1943670784.0;15130624.0;462917632.0;191782912.0;3506176.0;654700544.0;8.0;78.0;12.0;49152.0;635.0;1614154797.959821;1.0000261546783449;0.211;0.00042858;25251840.0;1612092282.88
2021-02-24 08:20:00;7.0;2863048.0;1.49328380325e-05;3582216.0;2863048.0;61825024.0;4431872.0;9066.0;61710336.0;66256896.0;1614154827.9625475;82416.0;4194304.0;672217.0;851968.0;851968.0;14.0;1605086741.0;3379.0;3104.0;1.27;0.7;0.95;1520099328.0;3179237376.0;1659138048.0;142606336.0;1599836160.0;647516160.0;3465445376.0;6587867136.0;7933526016.0;656343040.0;30130176.0;1695744.0;2555371520.0;2553675776.0;17162240.0;451801088.0;6199205888.0;1827741696.0;15147008.0;469463040.0;191819776.0;3506176.0;661282816.0;13.0;77.0;8.0;32768.0;634.0;1614154857.958266;1.0000261546783449;0.241;0.000381143;25251840.0;1612092282.88
2021-02-24 08:21:00;7.0;2776312.0;1.49328078644e-05;3582216.0;2776312.0;61816832.0;4440064.0;8152.0;60678144.0;66256896.0;1614154887.9658256;90984.0;5416368.0;672217.0;851968.0;851968.0;14.0;1605086741.0;3430.0;3136.0;1.3;0.74;1.02;1523556352.0;3182747648.0;1659191296.0;142606336.0;1603375104.0;647520256.0;3572654080.0;6581321728.0;7933526016.0;656343040.0;53063680.0;1695744.0;2662502400.0;2660806656.0;17121280.0;451629056.0;6196072448.0;1711091712.0;15147008.0;475795456.0;191332352.0;3506176.0;667127808.0;6.0;79.0;7.0;28672.0;636.0;1614154917.9583194;1.0000261546783449;0.271;0.000338957;25251840.0;1612092282.88
2021-02-24 08:22:00;8.0;2741328.0;1.49328032646e-05;3582216.0;2741328.0;61874176.0;4382720.0;8191.0;60702720.0;66256896.0;1614154947.9626951;87448.0;5337552.0;672217.0;851968.0;851968.0;14.0;1605086741.0;3449.0;3040.0;0.59;0.7;0.86;1012035584.0;2688135168.0;1676099584.0;142606336.0;1092120576.0;647520256.0;2744508416.0;5373935616.0;7933526016.0;656343040.0;585728.0;1675264.0;1817628672.0;1815953408.0;16420864.0;430817280.0;6713049088.0;3104923648.0;13623296.0;426893312.0;188874752.0;3387392.0;615768064.0;4.0;78.0;7.0;28672.0;601.0;1614154977.9598882;1.000026081375122;0.0055;-0.00050916;25251840.0;1612092282.88
2021-02-24 08:23:00;7.0;3384144.0;1.49326078688e-05;3582216.0;3384144.0;60866560.0;5390336.0;13389.0;60694528.0;66256896.0;1614155007.9612083;96152.0;4367584.0;671977.0;851968.0;851968.0;14.0;1605086741.0;3462.0;3040.0;0.29;0.66;0.73;1013198848.0;2689339392.0;1676140544.0;142606336.0;1092997120.0;647520256.0;2744565760.0;5373652992.0;7933526016.0;656343040.0;49152.0;1675264.0;1817645056.0;1815969792.0;16482304.0;430821376.0;6715215872.0;3107069952.0;13615104.0;426856448.0;185606144.0;3387392.0;612462592.0;3.0;78.0;7.0;28672.0;601.0;1614155037.9596653;1.000026081375122;0.0355;-0.000452805;25251840.0;1612092282.88
2021-02-24 08:24:00;7.0;3603728.0;1.49326413862e-05;3582216.0;3603728.0;61014016.0;5275648.0;15428.0;60203008.0;66289664.0;1614155067.9615967;96152.0;5175776.0;671977.0;819200.0;819200.0;14.0;1605086741.0;3480.0;3168.0;0.11;0.62;0.59;1087299584.0;2763563008.0;1676263424.0;142606336.0;1167171584.0;647520256.0;2745110528.0;6578700288.0;7933526016.0;656343040.0;20480.0;1695744.0;1817968640.0;1816272896.0;17186816.0;451354624.0;6641647616.0;3032223744.0;14159872.0;427679744.0;184037376.0;3506176.0;611717120.0;8.0;78.0;6.0;24576.0;635.0;1614155097.9581594;1.000026110366821;0.0275;0.00156045;25251840.0;1612092282.88
2021-02-24 08:25:00;7.0;3470192.0;1.49328747602e-05;3582216.0;3470192.0;61169664.0;5120000.0;13915.0;60891136.0;66289664.0;1614155127.9642074;93024.0;4695856.0;671977.0;819200.0;819200.0;14.0;1605086741.0;3296.0;3136.0;0.79;0.65;0.67;1461940224.0;3138244608.0;1676304384.0;142606336.0;1541853184.0;647520256.0;2771681280.0;6584786944.0;7933526016.0;656343040.0;10489856.0;1695744.0;1844490240.0;1842794496.0;17170432.0;451465216.0;6265921536.0;2628452352.0;14995456.0;429162496.0;184991744.0;3506176.0;614154240.0;5.0;78.0;7.0;28672.0;635.0;1614155157.9589949;1.000026110366821;0.0575;0.001387734;25251840.0;1612092282.88
2021-02-24 08:26:00;7.0;2515520.0;1.49329509304e-05;3582216.0;2515520.0;62095360.0;4194304.0;12486.0;61071360.0;66289664.0;1614155187.9623723;97920.0;4691920.0;671977.0;819200.0;819200.0;14.0;1605086741.0;3414.0;3136.0;0.55;0.63;0.64;1520005120.0;3196354560.0;1676349440.0;142606336.0;1599815680.0;647524352.0;2824511488.0;6586249216.0;7933526016.0;656343040.0;10731520.0;1695744.0;1897193472.0;1895497728.0;17166336.0;451530752.0;6204305408.0;2511282176.0;15106048.0;431968256.0;186621952.0;3506176.0;618590208.0;6.0;76.0;9.0;36864.0;633.0;1614155217.959914;1.000026110366821;0.0875;0.001234134;25251840.0;1612092282.88
2021-02-24 08:27:00;7.0;2699520.0;1.49341601418e-05;3582216.0;2699520.0;61947904.0;4341760.0;8087.0;60825600.0;66289664.0;1614155247.966086;94384.0;5287024.0;671977.0;819200.0;819200.0;14.0;1605086741.0;3435.0;3200.0;0.64;0.64;0.66;1533022208.0;3209412608.0;1676390400.0;142606336.0;1612886016.0;647524352.0;2879016960.0;6587031552.0;7933526016.0;656343040.0;9842688.0;1695744.0;1951510528.0;1949814784.0;17121280.0;451600384.0;6191431680.0;2440404992.0;15212544.0;435613696.0;187129856.0;3506176.0;622743552.0;11.0;79.0;6.0;24576.0;636.0;1614155277.9623406;1.000026110366821;0.1175;0.001097536;25251840.0;1612092282.88
2021-02-24 08:28:00;8.0;2742056.0;1.49340275493e-05;3582216.0;2742056.0;61947904.0;4341760.0;8139.0;60833792.0;66289664.0;1614155307.9642622;91120.0;5340400.0;671977.0;819200.0;819200.0;14.0;1605086741.0;3457.0;3168.0;0.71;0.63;0.65;1520091136.0;3196522496.0;1676431360.0;142606336.0;1599987712.0;647524352.0;2933563392.0;6584901632.0;7933526016.0;656343040.0;8171520.0;1695744.0;2006147072.0;2004451328.0;17166336.0;451420160.0;6203154432.0;2394832896.0;15028224.0;438231040.0;187092992.0;3506176.0;625324032.0;5.0;79.0;6.0;24576.0;636.0;1614155337.960104;1.000026110366821;0.1475;0.000976057;25251840.0;1612092282.88
