timestamp;go_goroutines;go_memstats_alloc_bytes;go_memstats_gc_cpu_fraction;go_memstats_gc_sys_bytes;go_memstats_heap_alloc_bytes;go_memstats_heap_idle_bytes;go_memstats_heap_inuse_bytes;go_memstats_heap_objects;go_memstats_heap_released_bytes;go_memstats_heap_sys_bytes;go_memstats_last_gc_time_seconds;go_memstats_mspan_inuse_bytes;go_memstats_next_gc_bytes;go_memstats_other_sys_bytes;go_memstats_stack_inuse_bytes;go_memstats_stack_sys_bytes;go_threads;node_boot_time_seconds;node_entropy_available_bits;node_filefd_allocated;node_load1;node_load15;node_load5;node_memory_Active_anon_bytes;node_memory_Active_bytes;node_memory_Active_file_bytes;node_memory_AnonHugePages_bytes;node_memory_AnonPages_bytes;node_memory_Buffers_bytes;node_memory_Cached_bytes;node_memory_Committed_AS_bytes;node_memory_DirectMap2M_bytes;node_memory_DirectMap4k_bytes;node_memory_Dirty_bytes;node_memory_Inactive_anon_bytes;node_memory_Inactive_bytes;node_memory_Inactive_file_bytes;node_memory_KernelStack_bytes;node_memory_Mapped_bytes;node_memory_MemAvailable_bytes;node_memory_MemFree_bytes;node_memory_PageTables_bytes;node_memory_SReclaimable_bytes;node_memory_SUnreclaim_bytes;node_memory_Shmem_bytes;node_memory_Slab_bytes;node_procs_running;node_sockstat_TCP_alloc;node_sockstat_TCP_mem;node_sockstat_TCP_mem_bytes;node_sockstat_sockets_used;node_time_seconds;node_timex_frequency_adjustment_ratio;node_timex_maxerror_seconds;node_timex_offset_seconds;process_resident_memory_bytes;process_start_time_seconds
2021-02-23 10:34:00;7.0;1916896.0;1.46314415487e-05;3582216.0;1916896.0;62988288.0;3301376.0;8076.0;62054400.0;66289664.0;1614076467.9643984;81328.0;4194304.0;673969.0;819200.0;819200.0;14.0;1605086741.0;3494.0;3168.0;0.7;0.65;0.88;1517395968.0;3076431872.0;1559035904.0;138412032.0;1596227584.0;640053248.0;3428999168.0;6560833536.0;7964983296.0;624885760.0;65536.0;1695744.0;2607468544.0;2605772800.0;17100800.0;444456960.0;6202601472.0;1998675968.0;15122432.0;351248384.0;190554112.0;3506176.0;541802496.0;7.0;77.0;8.0;32768.0;634.0;1614076497.9608648;1.0000276824798584;0.3525;0.000356532;25755648.0;1612092282.88
2021-02-23 10:35:00;7.0;4032128.0;1.46313475173e-05;3582216.0;4032128.0;60899328.0;5390336.0;20713.0;60735488.0;66289664.0;1614076497.9654098;81328.0;5272144.0;673969.0;819200.0;819200.0;14.0;1605086741.0;3275.0;3168.0;1.14;0.69;0.95;1518116864.0;3077193728.0;1559076864.0;138412032.0;1596882944.0;640053248.0;3429052416.0;6561116160.0;7964983296.0;624885760.0;126976.0;1695744.0;2607480832.0;2605785088.0;17080320.0;444461056.0;6206472192.0;2002644992.0;15122432.0;351096832.0;185229312.0;3506176.0;536326144.0;9.0;75.0;2.0;8192.0;632.0;1614076557.9592292;1.0000276824798584;0.3825;0.00031707;25755648.0;1612092282.88
2021-02-23 10:36:00;7.0;2781600.0;1.46311705738e-05;3582216.0;2781600.0;61972480.0;4317184.0;8155.0;60678144.0;66289664.0;1614076587.965003;84592.0;5421264.0;673969.0;819200.0;819200.0;14.0;1605086741.0;3320.0;3136.0;0.55;0.65;0.81;1516232704.0;3075350528.0;1559117824.0;138412032.0;1595092992.0;640053248.0;3429109760.0;6557913088.0;7964983296.0;624885760.0;163840.0;1695744.0;2607497216.0;2605801472.0;17055744.0;444465152.0;6211268608.0;2007449600.0;15122432.0;351031296.0;182964224.0;3506176.0;533995520.0;5.0;76.0;4.0;16384.0;633.0;1614076617.960099;1.0000276824798584;0.4125;0.000281976;25755648.0;1612092282.88
2021-02-23 10:37:00;7.0;3443776.0;1.46310475436e-05;3582216.0;3443776.0;61054976.0;5234688.0;13453.0;60841984.0;66289664.0;1614076647.9618175;76568.0;4553312.0;673969.0;819200.0;819200.0;14.0;1605086741.0;3360.0;3168.0;0.44;0.63;0.72;1516953600.0;3076112384.0;1559158784.0;138412032.0;1595822080.0;640053248.0;3429167104.0;6561574912.0;7964983296.0;624885760.0;49152.0;1695744.0;2607513600.0;2605817856.0;17108992.0;444469248.0;6211084288.0;2007011328.0;15122432.0;351227904.0;182849536.0;3506176.0;534077440.0;7.0;78.0;3.0;12288.0;635.0;1614076677.96135;1.0000276824798584;0.4425;0.000250765;25755648.0;1612092282.88
2021-02-23 10:38:00;7.0;3344792.0;1.46311136709e-05;3582216.0;3344792.0;61054976.0;5234688.0;13702.0;59473920.0;66289664.0;1614076707.9647312;92888.0;6284112.0;673969.0;819200.0;819200.0;14.0;1605086741.0;3401.0;3168.0;0.29;0.61;0.64;1516965888.0;3076165632.0;1559199744.0;138412032.0;1595891712.0;640053248.0;3429224448.0;6559150080.0;7964983296.0;624885760.0;32768.0;1695744.0;2607529984.0;2605834240.0;17104896.0;444469248.0;6210326528.0;2006429696.0;15126528.0;350994432.0;182800384.0;3506176.0;533794816.0;4.0;78.0;3.0;12288.0;635.0;1614076737.9598544;1.0000276824798584;0.4725;0.00022301;25755648.0;1612092282.88
2021-02-23 10:39:00;7.0;2701736.0;1.4631140146e-05;3582216.0;2701736.0;62046208.0;4243456.0;8112.0;60817408.0;66289664.0;1614076767.9660676;90032.0;5284592.0;673969.0;819200.0;819200.0;14.0;1605086741.0;3427.0;2976.0;0.2;0.58;0.56;1001107456.0;2560368640.0;1559261184.0;138412032.0;1080123392.0;640053248.0;2282225664.0;5349957632.0;7964983296.0;624885760.0;503808.0;1675264.0;1460568064.0;1458892800.0;16498688.0;423567360.0;6730809344.0;3676786688.0;13586432.0;348004352.0;180867072.0;3387392.0;528871424.0;4.0;76.0;8.0;32768.0;599.0;1614076797.960869;1.0000276824798584;0.5025;0.000198326;25755648.0;1612092282.88
2021-02-23 10:40:00;7.0;3377040.0;1.46309845526e-05;3582216.0;3377040.0;60669952.0;5619712.0;13127.0;58859520.0;66289664.0;1614076827.966493;98736.0;6630320.0;673969.0;819200.0;819200.0;14.0;1605086741.0;3212.0;3136.0;0.18;0.55;0.48;1077522432.0;2636877824.0;1559355392.0;138412032.0;1156358144.0;640053248.0;2282778624.0;6554632192.0;7964983296.0;624885760.0;94208.0;1695744.0;1460928512.0;1459232768.0;17219584.0;444203008.0;6651850752.0;3596320768.0;14217216.0;349052928.0;182452224.0;3506176.0;531505152.0;8.0;77.0;4.0;16384.0;634.0;1614076857.9593406;1.0000242712097167;0.028;-0.004574337;25755648.0;1612092282.88
2021-02-23 10:41:00;7.0;3336856.0;1.46333206773e-05;3582216.0;3336856.0;60866560.0;5423104.0;12691.0;58900480.0;66289664.0;1614076887.97245;85952.0;6559392.0;673969.0;819200.0;819200.0;14.0;1605086741.0;3365.0;3136.0;0.69;0.57;0.55;1499615232.0;3059015680.0;1559400448.0;138412032.0;1578483712.0;640057344.0;2350653440.0;6562603008.0;7964983296.0;624885760.0;15556608.0;1695744.0;1528655872.0;1526960128.0;17219584.0;444272640.0;6225735680.0;3098378240.0;15048704.0;353107968.0;185098240.0;3506176.0;538206208.0;7.0;77.0;4.0;16384.0;634.0;1614076917.961963;1.0000242712097167;0.058;-0.004068033;25755648.0;1612092282.88
2021-02-23 10:42:00;8.0;2976968.0;1.46332376559e-05;3582216.0;2976968.0;61317120.0;4972544.0;9779.0;60080128.0;66289664.0;1614076947.9710183;103360.0;5533296.0;673969.0;819200.0;819200.0;14.0;1605086741.0;3429.0;3168.0;1.28;0.61;0.69;1502461952.0;3061903360.0;1559441408.0;138412032.0;1581281280.0;640057344.0;2476109824.0;6564093952.0;7964983296.0;624885760.0;15634432.0;1695744.0;1654112256.0;1652416512.0;17186816.0;444272640.0;6217789440.0;2957746176.0;15065088.0;360296448.0;188870656.0;3506176.0;549167104.0;6.0;79.0;6.0;24576.0;636.0;1614076977.961426;1.0000242712097167;0.088;-0.003617769;25755648.0;1612092282.88
2021-02-23 10:43:00;8.0;2709056.0;1.46331329904e-05;3582216.0;2709056.0;62029824.0;4292608.0;8231.0;60907520.0;66322432.0;1614077007.9680226;96968.0;5265968.0;673969.0;786432.0;786432.0;14.0;1605086741.0;3450.0;3136.0;1.54;0.68;0.87;1504976896.0;3064459264.0;1559482368.0;140509184.0;1583796224.0;640057344.0;2604302336.0;6565187584.0;7964983296.0;624885760.0;13938688.0;1695744.0;1782263808.0;1780568064.0;17252352.0;444276736.0;6212849664.0;2817011712.0;15069184.0;367898624.0;190992384.0;3506176.0;558891008.0;7.0;79.0;3.0;12288.0;636.0;1614077037.9626725;1.0000242712097167;0.118;-0.003217342;25755648.0;1612092282.88
